Dates,NORMAL(mm) ,ACTUAL(mm) 
03-Mar-24,0.4,0.57
04-Mar-24,0,4.42
05-Mar-24,0.4,0
06-Mar-24,0.5,0
07-Mar-24,0.3,0
08-Mar-24,0,0
09-Mar-24,0,0
10-Mar-24,0,0
11-Mar-24,0.5,0
12-Mar-24,0.4,0
13-Mar-24,0.7,0
14-Mar-24,0.2,0
15-Mar-24,0.2,0
16-Mar-24,0.7,0
17-Mar-24,0.4,0
18-Mar-24,0,0
19-Mar-24,0.1,0
20-Mar-24,0.5,0
